customer_id,region,energy_consumption_kwh,peak_hours_usage,off_peak_usage,renewable_energy_pct,billing_amount,household_size,temperature_avg,income_bracket,smart_meter_installed,time_of_day_pricing,annual_energy_trend,solar_panel,target_high_usage
7065,South,1409.73,602.77,86.85,19.59,173.81,3,27.55,Medium,True,False,-3.55,True,True
7066,West,756.85,292.42,387.38,65.84,205.83,5,37.34,Low,True,True,2.5,True,False
7067,West,630.81,652.31,582.16,84.83,284.29,7,21.87,Medium,True,True,0.4,True,False
7068,North,1470.41,698.17,72.9,39.89,245.37,6,1.35,High,False,True,3.69,False,True
7069,South,1322.48,744.47,277.09,55.07,320.28,4,17.1,High,False,True,8.5,False,True
7070,West,619.96,212.85,481.28,70.67,391.44,1,-2.71,Medium,True,True,2.01,True,False
7071,West,802.91,312.75,134.98,5.83,322.26,5,6.74,High,False,True,7.26,True,False
7072,South,739.6,702.25,203.37,35.09,486.41,5,29.46,Medium,True,False,2.35,True,False
7073,East,393.82,238.98,398.07,72.98,382.15,4,-9.3,Medium,False,False,9.27,True,False
7074,West,1445.17,102.43,669.6,68.46,493.26,1,21.04,Medium,True,False,2.08,False,True
7075,North,725.61,709.58,236.77,5.33,384.55,5,24.65,Low,False,True,5.67,False,False
7076,West,1337.93,328.51,366.89,23.78,278.56,3,34.99,Low,True,True,1.86,False,True
7077,North,446.16,390.15,309.96,68.0,234.95,3,27.82,Medium,False,False,1.04,False,False
7078,North,912.23,412.43,633.31,27.14,381.05,3,10.14,High,False,True,6.23,True,False
7079,West,231.15,693.79,96.73,81.44,359.21,6,28.28,Medium,False,True,6.18,True,False
7080,West,1193.49,336.52,418.0,2.95,350.94,6,21.27,Low,False,False,-1.74,True,True
7081,North,955.19,724.6,599.98,19.03,374.8,7,19.34,Low,True,False,1.14,True,False
7082,South,1013.27,531.86,692.28,28.13,442.48,3,-6.31,Low,True,False,-4.87,True,True
7083,South,267.24,469.1,504.17,92.53,152.49,1,16.98,High,True,False,-4.72,False,False
7084,West,474.35,327.93,296.96,79.63,304.2,7,33.35,Medium,False,True,-2.83,False,False
7085,East,296.63,270.6,317.69,88.41,321.49,6,11.84,Medium,True,True,6.44,True,False
7086,South,575.59,536.84,278.59,44.05,181.79,4,25.21,Low,True,False,-3.87,False,False
7087,West,1015.67,412.83,442.35,82.26,494.58,4,35.19,Low,True,False,9.11,True,True
7088,South,936.04,737.36,530.61,85.35,403.49,1,16.71,Medium,False,True,-2.1,False,False
7089,East,995.79,444.15,582.65,40.0,194.57,4,-5.59,High,True,True,8.3,True,False
7090,West,914.03,458.26,320.79,99.45,211.3,3,-7.29,Low,False,False,9.26,True,False
7091,East,554.94,391.71,515.86,85.12,373.22,1,29.89,High,False,True,1.41,False,False
7092,West,517.86,652.48,645.54,97.41,55.17,3,-8.36,Medium,True,False,2.84,True,False
7093,East,378.18,397.39,648.54,86.65,258.82,4,39.95,High,True,True,-0.19,False,False
7094,South,1303.79,288.54,507.62,77.62,204.4,7,-3.62,Low,True,True,8.49,False,True
7095,South,1001.42,703.42,463.99,94.38,434.3,5,28.76,Medium,True,True,2.65,True,True
7096,East,442.46,517.78,395.49,41.98,406.08,1,33.39,Medium,False,True,9.72,True,False
7097,East,430.37,514.06,169.08,78.33,199.44,2,5.32,Low,False,False,9.53,True,False
7098,East,1334.95,527.58,130.36,21.29,439.16,7,17.08,Low,True,True,9.28,False,True
7099,West,1165.55,603.19,365.71,73.28,461.12,2,37.62,Low,True,True,0.34,False,True
7100,South,1057.22,319.15,153.64,78.54,298.61,6,37.76,High,True,True,-3.76,False,True
7101,West,728.92,123.69,425.05,71.65,121.66,3,36.51,Medium,True,False,5.04,True,False
7102,South,540.57,667.42,469.71,84.98,396.65,4,3.75,Low,True,False,8.1,True,False
7103,North,1473.29,190.23,391.65,41.33,193.7,3,-7.02,Medium,True,True,0.32,False,True
7104,West,1236.41,605.27,73.68,54.48,287.28,6,-4.86,Medium,True,True,9.44,True,True
7105,South,592.31,157.62,87.52,1.07,70.51,6,-2.91,Medium,False,True,8.66,False,False
7106,South,1301.83,362.72,123.67,14.61,275.04,2,23.58,Medium,True,False,4.44,True,True
7107,West,1186.61,144.12,149.87,64.42,221.12,7,30.12,Low,False,True,-3.25,False,True
7108,West,586.2,465.55,693.42,56.23,358.73,1,-7.48,Medium,False,True,8.39,False,False
7109,South,754.52,557.2,273.92,19.73,68.35,3,34.52,Low,True,True,-3.16,False,False
7110,West,441.74,220.0,239.78,24.35,331.23,4,27.37,High,True,False,2.84,False,False
7111,East,344.37,360.14,83.97,34.41,397.38,2,16.51,High,False,False,-4.71,False,False
7112,West,1139.59,751.17,462.96,71.64,55.75,1,39.5,Low,True,True,-2.68,False,True
7113,West,547.77,409.67,473.92,60.97,387.48,3,3.26,Medium,True,True,3.46,False,False
7114,West,1266.08,661.78,164.04,6.96,108.59,1,0.9,High,True,False,-4.98,False,True
7115,South,1494.29,749.03,647.51,75.99,364.13,5,6.74,Medium,True,False,-2.73,False,True
7116,East,299.61,782.04,570.32,26.27,254.87,2,16.33,High,False,True,-1.69,False,False
7117,North,814.95,728.83,199.71,67.18,298.4,7,9.34,Medium,False,False,-4.36,False,False
7118,North,1242.68,322.18,365.8,12.34,201.81,3,31.48,Medium,True,True,3.7,False,True
7119,East,1225.64,773.8,347.95,99.79,160.46,1,34.72,Medium,True,True,6.46,False,True
7120,East,1188.0,668.68,276.54,8.03,81.97,7,38.33,Medium,True,True,-4.44,False,True
7121,East,653.69,686.02,581.46,74.17,439.11,3,30.91,Medium,True,True,1.24,False,False
7122,South,790.01,110.62,121.02,54.13,324.69,7,20.41,Low,True,False,3.14,False,False
7123,North,973.46,767.97,319.95,8.59,492.26,4,20.68,Medium,False,True,2.83,False,False
7124,East,1466.12,644.66,328.22,2.68,432.7,4,-0.68,Medium,True,True,2.27,True,True
7125,South,625.81,637.58,354.67,36.27,441.33,3,3.16,Low,False,True,-3.57,False,False
7126,North,1400.09,157.07,609.88,80.22,319.03,2,39.86,Medium,True,True,-1.27,False,True
7127,West,550.16,262.8,191.81,4.12,86.42,6,3.06,Medium,True,False,8.92,False,False
7128,South,1485.8,773.58,116.9,70.44,461.03,3,13.34,High,False,True,-2.25,False,True
7129,North,1071.34,450.47,451.58,65.54,103.05,7,9.27,Low,True,True,6.76,True,True
7130,South,802.56,378.5,162.99,26.55,282.72,3,24.41,Medium,True,False,-2.79,True,False
7131,North,997.41,687.96,98.71,7.75,435.59,3,6.77,Medium,True,False,6.12,False,False
7132,North,554.29,161.14,327.32,91.53,262.58,3,24.15,High,True,False,5.18,False,False
7133,West,556.43,391.86,192.77,30.03,124.55,2,38.04,Low,False,True,9.88,True,False
7134,South,347.62,362.99,284.79,11.14,217.94,5,2.62,Low,True,False,-2.69,True,False
7135,East,348.27,344.9,218.81,68.15,494.77,5,8.53,Medium,True,True,-0.86,False,False
7136,West,651.97,315.38,110.21,21.67,499.89,1,7.11,Low,True,True,7.64,True,False
7137,West,1191.71,247.05,414.23,47.56,369.88,2,5.02,Medium,False,True,3.36,False,True
7138,North,990.36,221.04,67.56,5.04,449.6,2,3.51,High,True,True,-0.06,False,False
7139,East,333.36,548.28,678.14,99.3,69.89,7,21.5,Low,True,False,-2.74,False,False
7140,South,1307.91,743.58,271.86,44.76,174.19,2,17.41,Low,True,True,3.36,False,True
7141,East,981.78,456.2,501.85,99.91,216.03,4,15.43,Medium,False,False,2.24,False,False
7142,East,1449.11,308.58,576.74,38.57,55.4,2,30.03,High,True,True,-1.3,False,True
7143,East,1071.24,211.41,231.42,34.79,219.63,7,-2.67,Medium,True,False,4.43,False,True
7144,East,427.73,681.1,536.68,91.46,91.86,7,-1.51,Medium,True,True,5.24,True,False
7145,East,815.92,780.04,591.07,32.95,282.83,7,15.65,Medium,True,False,3.31,False,False
7146,North,1043.05,344.41,206.86,43.2,51.99,4,7.69,Medium,True,True,4.99,True,True
7147,North,236.74,303.67,695.12,7.81,171.7,5,-1.31,Low,True,True,-1.17,False,False
7148,West,219.38,521.05,63.45,95.55,439.83,5,24.53,Low,False,False,8.57,True,False
7149,North,368.22,642.73,191.05,8.52,145.88,4,14.8,Medium,True,True,-4.21,False,False
7150,West,527.16,418.78,557.01,77.12,79.18,7,0.11,Low,True,False,-2.44,False,False
7151,West,758.41,541.05,176.19,53.86,162.38,3,3.22,Medium,False,True,-1.66,False,False
7152,South,833.67,601.58,503.87,6.14,422.4,5,26.15,Medium,True,False,9.3,False,False
7153,East,379.44,772.41,606.09,0.17,314.23,3,6.37,Low,True,True,-0.7,True,False
7154,North,1075.41,215.53,673.49,93.56,313.73,7,0.23,High,False,False,8.98,True,True
7155,South,974.98,798.17,358.26,74.22,50.26,1,38.28,Medium,True,False,2.15,False,False
7156,North,582.8,374.51,681.22,68.64,262.47,4,-5.6,Medium,False,True,5.77,True,False
7157,West,217.76,606.24,317.55,43.86,169.53,6,-2.65,Low,True,False,-0.83,False,False
7158,North,300.94,500.69,191.78,23.86,201.29,7,25.86,Low,False,True,5.55,False,False
7159,East,709.2,440.67,384.05,67.99,319.41,1,11.29,Low,True,True,8.06,False,False
7160,West,400.17,588.65,472.39,60.83,443.45,4,27.65,Medium,True,True,3.66,True,False
7161,West,689.87,377.03,347.68,72.63,131.75,1,17.64,Medium,True,True,8.69,True,False
7162,South,1016.64,188.28,418.53,36.58,395.7,1,-7.99,High,True,False,0.83,True,True
7163,East,911.41,442.23,320.67,98.69,72.01,2,24.21,Medium,True,False,4.3,False,False
7164,West,500.53,465.34,391.1,6.7,197.03,7,30.29,Medium,True,False,-0.82,False,False
7165,East,646.97,241.33,669.19,7.97,148.51,7,17.63,Low,True,True,-2.77,False,False
7166,North,998.24,754.93,374.89,91.69,462.01,7,5.38,High,True,True,-2.57,False,False
7167,East,1319.11,259.23,214.57,64.77,130.1,6,-9.22,High,True,False,1.66,True,True
7168,West,1179.18,386.46,543.19,32.63,310.38,5,35.33,Medium,False,False,9.06,True,True
7169,South,919.42,208.45,269.43,76.2,124.15,4,25.35,Medium,False,False,-0.54,False,False
7170,West,670.98,475.06,580.53,45.28,263.07,5,-7.76,Low,False,True,-3.6,False,False
7171,East,674.57,315.35,86.95,2.11,236.03,7,32.03,High,True,True,1.7,True,False
7172,East,1343.24,442.49,265.92,65.11,68.61,2,-7.35,Medium,False,False,-2.87,True,True
7173,West,251.02,257.23,111.33,24.31,421.64,5,25.57,Low,True,True,-1.85,False,False
7174,East,1484.38,137.64,105.46,11.53,401.05,6,24.7,Medium,True,True,8.67,False,True
7175,North,1063.69,645.46,477.95,22.53,175.04,4,35.81,Medium,True,True,4.64,True,True
7176,West,1085.48,548.76,300.47,47.62,326.3,7,-1.73,Medium,True,True,2.8,False,True
7177,South,249.4,338.52,616.46,4.99,213.2,2,18.36,Medium,True,False,-1.63,False,False
7178,West,987.19,133.25,385.66,88.32,396.15,3,17.24,Medium,True,False,-3.6,False,False
7179,North,830.21,705.9,241.97,55.99,361.62,2,-8.25,High,True,True,9.13,True,False
7180,North,337.51,218.86,518.58,29.3,90.71,6,21.92,High,True,True,3.04,False,False
7181,North,561.3,751.52,455.61,68.7,429.88,4,2.7,High,False,True,-3.05,False,False
7182,North,1357.41,435.02,569.74,80.42,130.74,1,6.62,Low,True,False,1.93,True,True
7183,North,914.98,338.27,468.33,61.39,128.35,5,2.07,Low,True,False,4.22,False,False
7184,South,737.44,619.23,158.56,20.25,380.19,6,-7.2,Medium,True,True,5.31,True,False
7185,East,294.49,713.79,485.7,11.03,132.46,1,-1.67,Medium,True,True,-3.63,True,False
7186,North,1128.36,359.5,304.51,85.99,105.08,7,0.37,Medium,False,False,5.59,False,True
7187,North,1113.71,385.14,351.04,23.47,201.01,3,18.87,High,True,False,6.64,True,True
7188,West,998.26,403.21,649.02,2.01,427.42,1,-3.25,High,False,False,0.51,False,False
7189,South,863.34,745.63,283.98,64.29,129.56,5,36.04,Medium,True,False,5.04,True,False
7190,South,763.92,584.79,447.77,15.29,202.58,1,1.59,Medium,True,True,-3.52,False,False
7191,East,971.25,273.35,286.26,99.1,178.81,2,22.59,Medium,True,True,9.91,True,False
7192,South,503.41,229.5,111.57,86.97,210.23,4,-2.12,Low,True,True,-3.92,True,False
7193,West,1423.64,261.26,344.79,60.84,371.42,6,29.76,Low,True,False,-1.96,False,True
7194,West,965.43,284.49,438.09,83.39,232.46,7,-6.42,Low,True,True,6.38,False,False
7195,East,604.55,261.13,314.88,47.05,391.81,6,26.88,High,True,True,9.4,False,False
7196,West,784.58,560.95,303.93,78.85,338.18,1,9.66,Medium,False,True,-1.18,False,False
7197,North,1247.39,181.15,583.25,64.65,212.49,4,13.28,High,True,True,-3.52,False,True
7198,North,410.1,371.15,69.3,2.86,244.51,4,8.32,Medium,False,True,-2.88,True,False
7199,West,580.69,537.54,242.13,94.88,366.63,6,10.1,Medium,False,False,5.25,True,False
7200,East,1083.36,303.6,577.64,86.09,290.64,4,-9.73,High,False,False,2.65,False,True
7201,South,610.14,145.69,648.34,95.34,440.75,2,-8.69,Low,False,True,8.25,False,False
7202,East,1230.25,157.28,317.99,73.14,469.93,4,29.7,Low,True,True,-3.49,True,True
7203,South,369.59,188.18,627.72,41.21,372.97,6,0.67,Medium,True,True,2.52,False,False
7204,West,1191.49,685.09,179.3,20.7,495.14,1,20.36,High,False,True,4.19,False,True
7205,West,288.86,560.5,193.93,18.0,318.44,6,22.67,Medium,True,False,7.94,True,False
7206,North,216.37,145.17,600.02,14.49,67.92,4,24.9,Low,True,False,3.31,False,False
7207,South,1367.69,373.75,637.12,22.06,277.18,2,19.87,Medium,True,True,-2.26,False,True
7208,East,955.74,295.01,194.82,55.06,153.5,6,21.44,Medium,True,True,8.33,True,False
7209,West,657.37,504.63,88.56,68.37,200.17,4,19.08,Medium,True,False,7.99,False,False
7210,East,502.37,465.96,108.71,31.41,270.53,1,36.41,Low,True,False,8.1,True,False
7211,North,1001.95,436.79,219.9,54.87,182.77,2,23.23,Medium,True,False,3.8,True,True
7212,South,861.7,320.16,544.94,34.13,189.33,3,7.65,Medium,False,False,9.45,False,False
7213,South,1489.08,196.46,381.49,69.65,230.91,3,7.83,Low,True,False,3.33,False,True
7214,West,1478.18,619.66,346.13,98.85,178.91,1,-6.02,Low,True,True,-2.77,False,True
7215,South,1025.53,715.9,429.69,68.9,126.28,5,39.59,Medium,True,True,0.99,False,True
7216,West,775.73,760.91,628.65,5.9,394.5,4,34.54,Low,True,False,7.37,False,False
7217,North,838.48,141.03,108.78,47.72,227.85,6,-7.85,High,True,False,9.68,True,False
7218,South,1087.22,617.94,501.57,77.04,424.29,5,33.09,Low,False,True,7.46,True,True
7219,West,332.05,608.55,652.41,54.22,447.22,2,-3.08,Medium,True,False,0.45,False,False
7220,East,626.86,762.98,188.68,95.11,387.93,4,1.95,Medium,True,True,-4.85,False,False
7221,West,297.85,277.04,594.55,5.48,228.5,6,24.04,High,True,False,-2.33,True,False
7222,South,295.37,619.53,503.72,29.12,374.59,6,26.51,Low,False,True,-4.45,False,False
7223,North,454.59,138.24,59.4,22.07,119.85,6,15.29,Medium,True,True,7.33,False,False
7224,South,830.83,541.87,200.55,76.76,347.5,5,38.39,High,False,False,-0.4,False,False
7225,South,1220.21,345.59,443.8,52.38,232.71,7,14.48,High,False,True,5.43,True,True
7226,West,831.14,638.24,376.56,13.83,345.04,1,2.92,Low,True,True,1.13,True,False
7227,East,636.12,704.31,393.16,28.56,389.66,2,-9.55,Low,True,True,-0.91,False,False
7228,South,307.06,355.37,200.75,52.27,303.21,4,33.37,Low,True,True,2.87,False,False
7229,East,915.38,467.91,488.75,99.61,339.12,3,9.77,Medium,True,False,2.34,False,False
7230,West,552.65,182.18,223.17,36.43,146.09,6,29.13,Medium,False,False,7.35,False,False
7231,East,999.41,391.83,303.13,15.68,316.71,6,28.69,Low,True,False,5.44,True,False
7232,West,1470.34,352.56,289.8,49.71,257.21,4,-7.82,Medium,True,True,-0.34,False,True
7233,North,344.71,228.19,486.82,31.02,242.62,6,31.08,Low,True,False,7.09,False,False
7234,East,475.76,726.14,108.66,56.6,234.64,2,4.46,Medium,True,False,3.97,False,False
7235,East,815.02,203.66,183.6,46.67,189.92,3,32.06,High,False,True,0.09,True,False
7236,North,1459.2,545.02,180.32,68.95,187.4,1,14.61,Medium,True,False,7.16,False,True
7237,East,1203.35,723.1,120.48,91.43,364.87,4,19.58,Medium,True,False,0.55,False,True
7238,North,1367.7,738.38,184.94,20.05,301.01,5,-4.93,Medium,False,False,-4.21,True,True
7239,South,633.83,655.27,444.59,82.12,63.48,5,8.96,High,True,True,8.18,False,False
7240,West,1489.65,223.3,525.91,94.93,71.84,7,38.54,High,True,True,1.67,True,True
7241,North,333.68,672.2,479.2,37.36,306.55,7,36.29,Medium,True,True,-0.16,True,False
7242,East,268.86,293.6,358.87,11.37,430.83,1,39.71,High,True,False,8.7,False,False
7243,North,1312.28,745.68,84.08,82.19,69.79,7,15.51,Low,False,False,-1.22,False,True
7244,East,1405.44,596.36,673.35,70.11,278.24,2,30.91,Low,True,True,9.55,True,True
7245,South,317.76,649.69,159.25,21.27,433.01,1,12.75,High,False,False,-4.57,False,False
7246,North,347.46,159.52,484.47,44.52,52.0,2,37.07,Medium,True,True,5.05,False,False
7247,South,243.13,507.94,643.38,57.8,174.11,3,39.3,Low,False,True,-4.1,True,False
7248,West,335.86,674.8,503.56,16.99,463.96,2,33.89,Medium,True,True,-3.64,True,False
7249,East,472.25,703.11,191.73,71.49,86.66,3,21.06,Medium,False,False,9.41,False,False
7250,East,1461.1,120.04,255.27,68.99,323.15,4,39.45,Medium,True,False,8.81,False,True
7251,South,1068.22,757.41,69.63,88.71,278.32,4,39.19,Low,True,True,7.66,False,True
7252,West,1212.12,130.34,448.29,56.73,118.26,1,13.75,Low,True,False,5.18,True,True
7253,North,1208.98,530.16,448.45,57.43,69.12,1,5.19,Medium,False,True,2.0,False,True
7254,North,895.6,585.37,521.58,61.94,276.16,4,-0.63,High,True,False,5.17,False,False
7255,East,1236.74,175.14,57.15,27.38,380.81,5,23.85,Low,True,True,3.36,False,True
7256,South,974.55,133.61,581.6,75.86,129.76,3,-8.26,Medium,False,True,7.78,False,False
7257,South,608.91,649.44,530.16,66.25,361.09,6,28.19,High,True,True,6.15,False,False
7258,North,929.44,369.27,141.58,83.91,295.87,7,-7.43,Low,True,True,5.21,True,False
7259,West,893.56,174.98,275.96,76.86,211.03,4,3.27,Medium,True,False,-2.1,False,False
7260,West,1270.49,633.87,465.04,63.86,348.99,6,14.9,Low,False,True,4.88,False,True
7261,North,1476.25,694.41,372.27,16.09,136.39,7,-5.13,Medium,True,True,2.3,False,True
7262,North,734.36,511.17,124.81,91.91,255.62,6,-8.19,Medium,False,False,6.67,False,False
7263,South,1192.41,212.87,106.77,36.72,297.19,5,13.99,High,True,False,1.82,False,True
7264,West,329.69,110.66,557.95,96.43,256.41,6,34.34,Medium,False,True,2.47,True,False
7265,North,1209.88,590.56,151.38,40.19,228.88,2,10.42,Low,False,True,1.23,False,True
7266,North,682.84,485.1,161.86,14.59,383.41,4,0.01,Medium,True,False,9.76,True,False
7267,East,251.21,555.56,590.1,88.48,345.25,5,10.42,High,False,False,3.91,False,False
7268,North,672.22,669.23,447.89,79.51,337.76,7,26.13,Low,True,False,8.67,False,False
7269,North,993.84,403.96,443.07,78.63,451.31,4,-7.93,Low,False,True,8.08,True,False
7270,West,355.03,187.16,361.57,8.94,497.08,6,-8.46,High,True,False,6.29,False,False
7271,South,1401.24,757.99,419.85,87.93,305.24,7,13.14,Medium,False,True,2.57,False,True
7272,West,300.97,481.68,441.15,59.64,206.72,2,23.83,Medium,False,True,3.08,False,False
7273,South,1409.01,530.71,679.09,47.04,400.49,2,20.69,Medium,True,False,9.01,True,True
7274,East,1119.28,753.39,194.93,91.32,113.94,3,21.89,Low,True,False,-1.54,True,True
7275,North,628.63,752.11,189.47,66.6,280.81,2,-1.71,High,True,True,6.76,False,False
7276,East,707.98,500.47,87.19,13.3,286.03,2,16.94,Medium,True,True,-0.54,True,False
7277,South,1163.05,308.33,477.83,51.95,492.56,7,8.9,Medium,True,False,-4.13,False,True
7278,West,981.91,797.98,406.88,63.66,495.95,3,-4.48,Medium,False,False,0.92,False,False
7279,West,1073.14,576.57,122.31,89.86,409.65,4,-3.6,Low,True,True,2.84,False,True
7280,East,705.91,385.91,286.95,27.99,262.86,7,22.27,Low,True,True,-3.02,True,False
7281,South,834.16,491.89,166.13,79.42,296.25,4,37.86,Medium,False,True,6.21,False,False
7282,East,1486.83,391.08,265.46,79.98,193.88,3,-4.69,Medium,True,True,6.13,False,True
7283,East,478.1,721.81,668.32,12.8,423.43,4,14.74,Medium,True,False,5.96,False,False
7284,North,743.21,437.75,494.16,1.72,385.95,4,2.4,Medium,False,True,-0.19,True,False
7285,East,579.37,676.47,54.92,58.14,397.14,6,4.08,Medium,False,True,2.47,False,False
7286,North,1194.64,688.12,214.13,78.95,112.4,5,1.22,Medium,True,True,-2.39,False,True
7287,North,1193.22,677.03,56.74,55.44,229.39,3,17.28,High,True,False,1.57,True,True
7288,West,580.18,605.53,514.66,81.33,291.81,3,-7.16,Medium,True,True,9.33,True,False
7289,North,305.81,698.41,355.12,62.23,106.1,6,27.12,Low,True,True,-0.46,False,False
7290,North,214.86,371.06,696.11,65.33,215.88,1,20.34,Medium,True,True,-4.27,True,False
7291,West,755.69,180.26,526.83,2.82,89.34,5,9.24,High,True,True,-0.31,False,False
7292,East,733.44,689.72,386.64,8.86,481.48,7,0.89,High,True,True,7.53,False,False
7293,South,1484.91,448.72,573.06,72.5,388.07,7,16.82,Medium,True,False,8.6,False,True
7294,South,810.74,189.16,508.12,76.28,329.34,4,37.76,Low,True,True,-4.86,True,False
7295,South,533.34,180.72,208.45,54.22,142.19,1,25.41,Medium,True,True,2.2,True,False
7296,East,1358.6,211.47,394.67,59.02,200.36,5,3.97,Medium,True,True,9.22,False,True
7297,North,838.39,625.68,411.4,61.44,115.02,4,27.15,Medium,False,True,-3.11,False,False
7298,South,978.93,597.6,343.3,10.5,291.25,7,15.2,Low,True,False,-4.06,True,False
7299,East,324.37,242.67,166.48,66.79,419.23,5,-7.6,Medium,True,True,6.37,True,False
7300,North,697.79,692.85,195.19,47.85,58.57,2,20.88,Medium,True,True,4.6,False,False
7301,West,1427.49,296.91,232.68,60.25,96.49,4,1.69,Low,True,False,5.82,False,True
7302,South,966.36,655.09,56.67,56.31,153.21,5,10.48,Medium,True,True,-0.92,True,False
7303,North,647.85,442.16,646.01,76.3,371.33,5,13.92,High,False,True,1.05,True,False
7304,South,1013.37,612.08,495.96,31.86,452.29,1,29.97,Medium,False,True,3.6,True,True
7305,South,1383.53,366.97,498.25,37.35,388.86,5,19.0,Medium,True,False,6.42,True,True
7306,South,556.19,343.0,422.01,39.16,286.23,2,7.0,Medium,True,True,-0.22,True,False
7307,North,856.65,688.95,498.05,76.25,97.3,2,22.86,Low,True,True,1.08,False,False
7308,East,1446.3,124.71,688.21,43.11,389.71,5,-0.4,Low,False,True,3.05,False,True
7309,North,424.11,782.32,300.35,17.71,97.54,4,31.14,Medium,True,False,-4.91,False,False
7310,South,1135.56,553.73,513.14,98.3,206.46,1,0.07,Medium,True,True,7.7,False,True
7311,North,998.83,402.74,283.69,49.34,188.6,4,17.93,Medium,True,True,4.36,True,False
7312,West,1083.58,539.64,605.29,10.92,211.65,5,0.26,Medium,False,False,-3.76,False,True
7313,East,656.59,185.92,607.72,67.03,198.29,2,6.28,Low,True,True,0.3,True,False
7314,North,608.04,459.84,636.47,73.92,396.13,3,11.12,Medium,True,True,-2.31,True,False
7315,West,1089.47,789.57,53.55,50.02,127.28,1,8.37,Low,True,True,-4.4,True,True
7316,East,480.21,264.69,243.82,64.65,430.63,7,36.69,Low,False,True,-0.33,True,False
7317,West,745.55,605.59,137.05,17.27,436.22,4,1.17,Medium,True,True,8.1,False,False
7318,East,444.63,404.48,345.09,36.79,270.92,2,-0.99,High,False,False,-3.99,False,False
7319,North,210.8,556.72,372.04,16.18,97.77,4,15.88,Medium,True,False,8.16,False,False
7320,West,1461.07,243.42,216.34,38.72,308.93,5,37.45,High,True,True,-1.73,False,True
7321,South,761.21,429.33,520.24,56.28,419.42,6,15.17,Medium,True,True,9.33,False,False
7322,West,1460.15,786.06,225.35,44.25,180.26,4,37.97,Low,False,True,-1.7,True,True
7323,East,382.42,236.7,605.03,59.32,426.99,1,-0.48,Medium,True,True,7.84,False,False
7324,North,963.58,545.51,165.48,50.18,354.61,3,-9.49,High,True,True,8.76,False,False
7325,East,461.27,502.92,288.7,31.78,494.26,3,5.15,Medium,True,False,8.83,False,False
7326,West,1227.1,495.54,454.45,14.34,421.12,5,21.91,High,True,False,-3.14,False,True
7327,West,1218.81,530.59,443.47,25.27,140.68,1,19.6,Medium,True,False,5.07,True,True
7328,South,346.39,451.57,100.72,20.07,252.05,3,2.09,Medium,True,True,7.35,False,False
7329,North,1385.68,111.85,600.07,70.74,96.58,2,23.08,Medium,False,True,6.04,True,True
7330,North,453.02,730.07,438.74,82.0,81.35,4,31.51,Low,True,True,2.1,True,False
7331,West,996.87,678.89,615.41,72.04,367.72,5,24.36,Low,True,True,9.12,True,False
7332,North,1481.32,221.92,613.96,64.37,460.82,2,26.39,High,True,True,-2.3,True,True
7333,South,1347.12,389.29,404.85,30.79,488.11,5,5.38,Medium,True,False,8.16,False,True
7334,East,1443.53,639.38,642.01,71.1,171.71,1,16.46,High,True,True,-1.38,False,True
7335,North,645.38,786.04,601.47,60.51,140.8,5,-7.86,Low,False,False,1.76,False,False
7336,West,337.25,765.8,672.78,4.69,302.1,7,7.95,Medium,False,True,1.94,False,False
7337,East,444.85,729.55,602.82,90.76,140.39,3,30.79,Medium,True,True,-0.66,False,False
7338,East,850.64,210.86,583.78,8.0,183.16,1,29.51,Medium,True,False,-0.74,False,False
7339,South,1231.2,740.13,355.08,50.27,426.75,6,37.04,Medium,False,True,0.6,False,True
7340,West,395.2,714.91,187.82,51.31,414.71,5,38.44,Medium,True,False,-4.81,False,False
7341,North,1057.65,363.86,641.96,83.7,452.78,2,38.63,Medium,True,True,-1.37,False,True
7342,West,620.65,376.17,519.66,91.31,267.01,1,-2.13,Low,False,False,9.27,True,False
7343,East,643.56,421.94,233.14,93.97,303.84,6,-3.97,High,True,False,5.79,False,False
7344,West,1060.49,559.32,271.65,56.97,396.77,6,33.75,High,False,True,1.67,False,True
7345,North,807.1,282.58,495.95,67.9,157.67,1,9.16,Medium,True,True,-4.99,True,False
7346,North,1255.64,116.06,360.58,8.85,420.39,5,7.86,High,False,True,5.62,False,True
7347,South,402.69,198.86,102.96,48.79,57.9,5,16.68,High,False,True,2.39,True,False
7348,North,1226.93,408.08,141.94,89.79,408.95,7,12.57,Low,True,True,4.84,False,True
7349,North,283.51,297.4,534.67,45.57,399.16,6,1.15,Medium,False,True,0.91,True,False
7350,West,452.27,635.16,263.57,6.96,185.8,1,32.23,Medium,True,True,-4.99,False,False
7351,West,1052.99,174.68,379.97,20.06,377.56,4,35.46,Low,True,False,3.75,True,True
7352,East,1311.4,742.23,548.3,42.95,146.3,4,27.38,Low,True,True,6.83,False,True
7353,South,528.48,726.73,538.26,23.75,309.3,3,-7.6,Low,True,False,-1.75,True,False
7354,West,625.35,736.13,158.56,39.23,365.26,1,-4.1,Medium,True,False,4.94,False,False
7355,North,898.26,617.73,113.96,33.3,371.61,7,7.3,Low,False,True,0.27,True,False
7356,East,475.04,174.9,434.25,31.89,492.32,4,17.84,Low,False,True,7.5,False,False
7357,West,1254.5,406.7,532.06,9.12,131.9,7,20.48,Medium,True,False,1.57,False,True
7358,South,1205.73,191.98,146.88,88.27,266.36,2,-5.0,Low,True,False,-4.06,False,True
